t,x,y,z,yaw1,yaw2,label
1714224647534149920,3.40702,0.456354,-0.516929,0.418626,-0.139908,Three
1714224647541565778,3.39685,0.448897,-0.515364,0.441881,-0.165619,Three
1714224647548940950,3.38216,0.440749,-0.512771,0.483191,-0.211395,Three
1714224647556483155,3.41178,0.438268,-0.516648,0.491895,-0.223869,Three
1714224647563830006,3.451,0.437587,-0.522651,0.48811,-0.222247,Three
1714224647570968745,3.4121,0.426993,-0.516048,0.537105,-0.270964,Three
1714224647578197770,3.41433,0.421471,-0.515267,0.555573,-0.293022,Three
1714224647585745347,3.45814,0.420817,-0.521988,0.56129,-0.304491,Three
1714224647593146030,3.40764,0.40881,-0.513432,0.618857,-0.362117,Three
1714224647600121509,2.8828,0.341368,-0.424871,-0.605924,0.841902,Three
1714224647607066115,3.30914,0.387842,-0.495584,-0.455938,0.703311,Three
1714224647613967294,3.48616,0.40244,-0.524746,0.646658,-0.395577,Three
1714224647620857290,3.48036,0.396773,-0.523124,0.677096,-0.426079,Three
1714224647627682771,3.44711,0.387908,-0.51745,0.713909,-0.465544,Three
1714224647634413377,3.4936,0.388569,-0.523972,0.719272,-0.476808,Three
1714224647641172965,3.48321,0.382733,-0.522193,0.744348,-0.501212,Three
1714224647648098376,3.4942,0.379145,-0.523488,0.764817,-0.524139,Three
1714224647655189994,3.77136,0.771797,-0.569043,-0.65259,1.02982,Three
1714224647661773909,3.55975,0.376883,-0.532581,0.788982,-0.552215,Three
1714224647668559537,3.68427,0.748594,-0.555744,-0.629794,1.00631,Three
1714224647675529692,3.66603,0.741937,-0.552832,-0.608504,0.98284,Three
1714224647682233356,3.66323,0.738179,-0.552661,-0.584076,0.957469,Three
1714224647689220188,3.62543,0.727442,-0.547027,-0.577775,0.950725,Three
1714224647696438051,3.57938,0.714859,-0.54011,-0.55643,0.926041,Three
1714224647703769485,3.62769,0.721084,-0.548304,-0.523269,0.895515,Three
1714224647710925803,3.62228,0.716059,-0.5475,-0.496168,0.867033,Three
1714224647717796980,3.58305,0.705089,-0.540923,-0.488011,0.858919,Three
1714224647725138733,3.49782,0.684697,-0.528024,-0.487432,0.855303,Three
1714224647732101176,3.58483,0.698274,-0.542096,-0.432727,0.799288,Three
1714224647739011025,3.53579,0.68519,-0.535233,-0.428348,0.794786,Three
1714224647745743871,3.58497,0.691236,-0.542928,-0.387403,0.753912,Three
1714224647752429102,3.55287,0.681681,-0.538122,-0.367749,0.730922,Three
1714224647759193354,3.55354,0.677914,-0.538329,-0.345832,0.712066,Three
1714224647766012372,3.54527,0.672511,-0.537878,-0.328348,0.689933,Three
1714224647772885146,3.54653,0.668828,-0.537371,-0.305666,0.668495,Three
1714224647779898771,3.45746,0.648053,-0.52369,-0.324195,0.681259,Three
1714224647787192069,3.51409,0.654766,-0.533204,-0.261624,0.623279,Three
1714224647794249059,3.49857,0.647623,-0.530029,-0.245551,0.602541,Three
1714224647801320749,3.50314,0.644514,-0.530886,-0.236655,0.587948,Three
1714224647809190318,3.50055,0.639131,-0.530619,-0.218212,0.570869,Three
1714224647816094906,3.55425,0.644272,-0.539709,-0.135745,0.491323,Three
1714224647823299183,3.55081,0.639594,-0.539174,-0.096677,0.450567,Three
1714224647831163182,3.45717,0.618211,-0.524039,-0.174352,0.52125,Three
1714224647838533126,3.46639,0.614759,-0.525613,-0.119591,0.468697,Three
1714224647845314852,3.46062,0.609659,-0.525548,-0.107154,0.450988,Three
1714224647853275251,3.41501,0.596819,-0.517929,-0.134452,0.47419,Three
1714224647860755836,3.46591,0.600736,-0.526686,-0.0585078,0.400694,Three
1714224647868247364,3.45722,0.594287,-0.525339,0.0159038,0.322345,Three
1714224647875658979,3.49907,0.597359,-0.531789,0.0663356,0.270014,Three
1714224647883174928,3.4916,0.591151,-0.530737,0.108835,0.225827,Three
1714224647890316977,3.47848,0.584063,-0.528934,0.154308,0.180507,Three
1714224647897320880,3.49302,0.582464,-0.530966,0.117425,0.210908,Three
1714224647904211938,3.45853,0.572116,-0.525162,0.172439,0.156479,Three
1714224647910979098,3.45783,0.56753,-0.525067,0.144927,0.180857,Three
1714224647917845860,3.42178,0.556896,-0.519443,0.0612258,0.262434,Three
1714224647924658262,3.45522,0.558197,-0.524568,0.123525,0.199837,Three
1714224647931592843,3.43523,0.550046,-0.521314,0.199007,0.121269,Three
1714224647938746292,3.4464,0.547545,-0.523307,0.167557,0.148248,Three
1714224647945684178,3.43461,0.540896,-0.521063,0.191365,0.12386,Three
1714224647952827051,3.45573,0.53998,-0.524305,0.126419,0.186601,Three
1714224647959739322,3.44639,0.533856,-0.523128,0.211158,0.100102,Three
1714224647966683677,3.45406,0.530691,-0.52412,0.0555372,0.251656,Three
1714224647974268821,3.40576,0.51828,-0.516315,0.324714,-0.0126032,Three
1714224647981564811,3.46269,0.522378,-0.524968,0.0693581,0.230189,Three
1714224647988947753,3.45178,0.515642,-0.522909,0.298707,0.00581432,Three
1714224647996328896,3.48141,0.515723,-0.5278,0.19397,0.101877,Three
1714224648003795648,3.4691,0.508895,-0.525773,0.309935,-0.0116475,Three
1714224648011124819,3.46772,0.503904,-0.525451,0.33737,-0.04042,Three
1714224648018329300,3.47561,0.500715,-0.526114,0.342196,-0.0501676,Three
1714224648025676164,3.45518,0.492937,-0.522313,0.402697,-0.107609,Three
1714224648032795425,3.47407,0.491477,-0.524845,0.388771,-0.0997736,Three
1714224648040105919,3.46593,0.485884,-0.523647,0.431391,-0.142088,Three
1714224648047258209,3.4665,0.481684,-0.5236,0.462791,-0.175219,Three
1714224648053148243,3.45746,0.476933,-0.522176,0.487341,-0.199081,Three
1714224648059011174,3.41644,0.467806,-0.515159,0.531405,-0.243987,Three
1714224648065902695,3.49988,0.475244,-0.528343,0.495251,-0.212275,Three
1714224648073303865,3.46616,0.46653,-0.522075,0.539385,-0.259166,Three
1714224648080622423,3.46432,0.461999,-0.521768,0.568783,-0.29181,Three
1714224648087667031,3.42647,0.452866,-0.515344,0.615969,-0.337086,Three
1714224648095186143,3.46883,0.454516,-0.521711,0.607934,-0.333721,Three
1714224648102403805,3.46159,0.449403,-0.520375,0.638648,-0.36553,Three
1714224648109628849,3.463,0.445704,-0.520287,0.657387,-0.386275,Three
1714224648117318369,3.50036,0.446627,-0.525876,0.672691,-0.402614,Three
1714224648124430768,3.55015,0.449762,-0.533343,0.670386,-0.400233,Three
1714224648131643518,3.55323,0.446722,-0.533568,0.691265,-0.420211,Three
1714224648139203023,3.55133,0.442781,-0.532424,0.71982,-0.453677,Three
1714224648146127749,3.58829,0.444142,-0.538453,0.725939,-0.459763,Three
1714224648153247895,3.5801,0.439792,-0.536337,0.757218,-0.488631,Three
1714224648159967880,3.54092,0.431608,-0.530208,0.797273,-0.530404,Three
1714224648167033748,3.59549,0.795926,-0.544069,-0.626863,1.02111,Three
1714224648173852718,3.64885,0.803802,-0.553122,-0.589868,0.98639,Three
1714224648180718666,3.64476,0.798651,-0.552901,-0.56511,0.959661,Three
1714224648188132849,3.56229,0.776165,-0.539967,-0.56361,0.956594,Three
1714224648195297904,3.50498,0.759071,-0.531363,-0.555983,0.945462,Three
1714224648202581739,3.54757,0.763786,-0.538693,-0.517234,0.907161,Three
1714224648209858373,3.50102,0.749122,-0.531582,-0.505406,0.895721,Three
1714224648217139654,3.50393,0.744986,-0.532638,-0.484398,0.871805,Three
1714224648224397005,3.46629,0.732341,-0.527023,-0.473888,0.860347,Three
1714224648231337923,3.49648,0.733877,-0.532311,-0.437754,0.821751,Three
1714224648238189022,3.49663,0.728933,-0.532419,-0.413496,0.796319,Three
1714224648244851763,3.4921,0.723285,-0.531748,-0.391393,0.77044,Three
1714224648251561272,3.46132,0.711971,-0.527221,-0.380341,0.760274,Three
1714224648258183283,3.46662,0.708335,-0.528171,-0.352233,0.731711,Three
1714224648264842651,3.49562,0.709399,-0.533603,-0.317165,0.692708,Three
1714224648271724243,3.38589,0.682322,-0.51572,-0.352783,0.728595,Three
1714224648278567430,3.32017,0.664364,-0.50454,0.713168,-0.323684,Three
1714224648285220600,3.46612,0.688355,-0.529713,-0.254604,0.627124,Three
1714224648291781963,3.46371,0.682524,-0.529368,-0.241569,0.611133,Three
1714224648298411131,3.46794,0.67824,-0.530751,-0.203757,0.572579,Three
1714224648304323068,3.45609,0.670876,-0.528884,-0.195671,0.559884,Three
1714224648310012199,3.41346,0.658345,-0.522318,-0.218663,0.579945,Three
1714224648315914835,3.42836,0.656622,-0.524921,-0.175919,0.540668,Three
1714224648321911220,3.42995,0.65156,-0.525496,-0.155755,0.517131,Three
1714224648329337065,3.41646,0.642904,-0.522803,-0.146415,0.500604,Three
1714224648337309948,3.41528,0.636076,-0.522751,-0.118523,0.470589,Three
1714224648344424285,3.42846,0.632398,-0.524878,-0.0794613,0.432947,Three
1714224648351468413,3.42235,0.625824,-0.52385,-0.0672154,0.417625,Three
1714224648359181863,3.36836,0.609367,-0.515471,-0.101255,0.443846,Three
1714224648366134953,3.39185,0.608115,-0.519127,-0.0359941,0.376381,Three
1714224648372026668,3.4079,0.605932,-0.521602,-0.0269421,0.374355,Three
1714224648377981958,3.42281,0.603118,-0.523929,0.0125928,0.329151,Three
1714224648383877050,3.38261,0.590866,-0.517874,0.00436555,0.334056,Three
1714224648390874014,3.40457,0.58876,-0.52138,0.0489745,0.290457,Three
1714224648399354370,3.39284,0.579094,-0.519353,0.0659544,0.268926,Three
1714224648406767207,3.39743,0.573347,-0.520832,0.0799014,0.252297,Three
1714224648414061495,3.39871,0.567389,-0.520529,0.244616,0.0834246,Three
1714224648421419123,3.38376,0.557967,-0.517604,0.282668,0.0384349,Three
1714224648428990438,3.38961,0.552619,-0.518068,0.140406,0.183335,Three
1714224648436238172,3.38964,0.546002,-0.518261,0.144714,0.176998,Three
1714224648443615710,3.38782,0.539227,-0.517916,0.193392,0.125511,Three
1714224648451213740,3.41121,0.536403,-0.521793,0.244732,0.0649757,Three
1714224648458703077,3.3875,0.525669,-0.518003,0.252666,0.0600235,Three
1714224648466128780,3.38757,0.519603,-0.517738,0.214374,0.0941421,Three
1714224648473734322,3.39424,0.513452,-0.5183,0.22983,0.0768529,Three
1714224648481421173,3.40654,0.508989,-0.520225,0.0117887,0.291288,Three
1714224648488639519,3.4143,0.50382,-0.521223,0.244271,0.0549268,Three
1714224648496071341,3.41928,0.498319,-0.521825,0.028671,0.270495,Three
1714224648503514593,3.44171,0.494716,-0.525333,0.278824,0.0149992,Three
1714224648511013181,3.44438,0.488874,-0.525094,0.281681,0.00934707,Three
1714224648517933606,3.40895,0.477996,-0.519177,0.368992,-0.0781648,Three
1714224648524881366,3.41656,0.473179,-0.519971,0.386463,-0.100193,Three
1714224648531802645,3.43625,0.470163,-0.522851,0.395194,-0.11036,Three
1714224648538846595,3.39528,0.458469,-0.516012,0.469371,-0.183233,Three
1714224648546213663,3.37082,0.449106,-0.511767,0.512579,-0.229058,Three
1714224648552879593,3.41628,0.449706,-0.51881,0.491181,-0.213531,Three
1714224648559663458,3.38437,0.440152,-0.513338,0.536658,-0.261297,Three
1714224648566805406,3.43532,0.441178,-0.520953,0.518581,-0.242988,Three
1714224648573559297,3.47163,0.441247,-0.526629,-0.244228,0.516648,Three
1714224648580274997,3.45473,0.432875,-0.523396,0.556545,-0.28607,Three
1714224648585915895,3.47982,0.431609,-0.526534,0.563369,-0.295139,Three
1714224648592530075,3.44211,0.421696,-0.520209,0.609287,-0.344306,Three
1714224648599278301,3.39215,0.4104,-0.511873,0.661323,-0.395861,Three
1714224648606033796,3.47466,0.415349,-0.524512,0.638263,-0.374806,Three
1714224648612962832,3.37004,0.398397,-0.506125,-0.453093,0.700925,Three
1714224648619887833,3.484,0.40597,-0.525513,0.685418,-0.426186,Three
1714224648626872538,3.42967,0.394539,-0.515809,0.729477,-0.4698,Three
1714224648634191669,3.47037,0.393983,-0.522002,0.738356,-0.483122,Three
1714224648641155425,3.47645,0.389603,-0.522374,0.75963,-0.506962,Three
1714224648647865125,3.47521,0.384752,-0.522197,0.784631,-0.53188,Three
1714224648654853412,3.51987,0.384814,-0.528385,0.792048,-0.542179,Three
1714224648661743662,3.55624,0.384062,-0.5338,0.803071,-0.553723,Three
1714224648668847117,3.55752,0.379329,-0.533075,0.826646,-0.579938,Three
1714224648675926249,3.62766,0.738489,-0.545205,-0.635556,1.01004,Three
1714224648683022721,3.6294,0.735941,-0.545607,-0.612186,0.989807,Three
1714224648689808504,3.61201,0.729015,-0.542905,-0.591294,0.967544,Three
1714224648697047076,3.53753,0.710935,-0.531792,-0.588828,0.959719,Three
1714224648704506525,3.57117,0.713918,-0.537691,-0.550608,0.921989,Three
1714224648711860446,3.57509,0.71143,-0.538472,-0.531641,0.90186,Three
1714224648718998056,3.56912,0.706576,-0.5376,-0.505135,0.876732,Three
1714224648725780782,3.53242,0.696104,-0.532032,-0.496363,0.864693,Three
1714224648733102702,3.55108,0.696314,-0.534996,-0.47169,0.838589,Three
1714224648739889512,3.52975,0.688302,-0.532403,-0.45237,0.816168,Three
1714224648746760113,3.54987,0.688818,-0.535691,-0.424948,0.789514,Three
1714224648753686435,3.53885,0.682946,-0.533971,-0.395998,0.761516,Three
1714224648760701190,3.56621,0.684913,-0.538384,-0.362391,0.727425,Three
1714224648767686599,3.55336,0.678323,-0.536307,-0.339613,0.706011,Three
1714224648774811081,3.49561,0.663173,-0.527522,-0.337341,0.701028,Three
1714224648782028887,3.51019,0.661867,-0.530004,-0.307693,0.668678,Three
1714224648789049068,3.45613,0.648001,-0.521746,-0.319178,0.679296,Three
1714224648796220120,3.4628,0.645149,-0.522838,-0.296211,0.651688,Three
1714224648803097240,3.50514,0.648782,-0.530042,-0.236137,0.591976,Three
1714224648810167684,3.50799,0.645141,-0.530642,-0.221033,0.577588,Three
1714224648817068192,3.49356,0.63824,-0.52838,-0.215575,0.567595,Three
1714224648824038271,3.51971,0.639003,-0.532675,-0.180061,0.539327,Three
1714224648830985411,3.51218,0.633403,-0.532269,-0.135569,0.485655,Three
1714224648837964641,3.5175,0.630215,-0.533248,-0.112933,0.464494,Three
1714224648845011787,3.46493,0.616026,-0.525209,-0.145375,0.489997,Three
1714224648852150514,3.51369,0.62039,-0.532659,-0.078096,0.422767,Three
1714224648859133850,3.51971,0.617177,-0.533651,0.0104425,0.33823,Three
1714224648866363644,3.44712,0.599572,-0.521586,-0.0743902,0.41163,Three
1714224648873679099,3.47174,0.599391,-0.52563,-0.0352097,0.376845,Three
1714224648881072099,3.46816,0.594158,-0.525119,0.0223645,0.31611,Three
1714224648888052845,3.45623,0.587551,-0.522518,-0.00126116,0.334343,Three
1714224648895186505,3.4696,0.585275,-0.524734,0.0225161,0.31146,Three
1714224648902424475,3.46706,0.57939,-0.524405,0.157894,0.175468,Three
1714224648909538832,3.4665,0.574826,-0.524308,0.151954,0.17848,Three
1714224648916689736,3.42668,0.564042,-0.518354,0.00942325,0.317455,Three
1714224648923950575,3.45464,0.564097,-0.522571,0.0768812,0.25159,Three
1714224648931150150,3.46485,0.561135,-0.524195,0.190713,0.132062,Three
1714224648938486387,3.44486,0.552403,-0.520324,0.130593,0.18722,Three
1714224648945525523,3.45382,0.550669,-0.521883,0.0773287,0.237063,Three
1714224648953139567,3.43635,0.542088,-0.519257,0.235764,0.0817877,Three
1714224648960302794,3.41481,0.534497,-0.515503,0.0227077,0.292829,Three
1714224648967369560,3.40623,0.528695,-0.514139,0.00476093,0.309971,Three
1714224648975237842,3.46237,0.531613,-0.52284,0.138696,0.167331,Three
1714224648982180457,3.42812,0.522194,-0.517272,0.320812,-0.00961083,Three
1714224648989762539,3.44067,0.518872,-0.519042,0.185216,0.116969,Three
1714224648997164277,3.46561,0.518163,-0.523108,0.312625,-0.00683438,Three
1714224649004054454,3.43627,0.509813,-0.518195,-0.0237465,0.325679,Three
1714224649011045125,3.43206,0.504072,-0.517422,0.371733,-0.0706973,Three
1714224649018000695,3.43849,0.501215,-0.517834,-0.0826954,0.380674,Three
1714224649024863219,3.50081,0.505626,-0.527501,0.30354,-0.0139183,Three
1714224649031814596,3.46779,0.496402,-0.522333,0.391326,-0.0975918,Three
1714224649038931513,3.48365,0.494317,-0.52441,0.389783,-0.0982864,Three
1714224649044962720,3.46465,0.487784,-0.521416,0.436732,-0.143821,Three
1714224649052247978,3.46889,0.48412,-0.521441,0.456286,-0.165962,Three
1714224649058965864,3.46863,0.479781,-0.521369,0.481446,-0.193492,Three
1714224649065869292,3.46629,0.475512,-0.52029,0.496878,-0.211772,Three
1714224649072901536,3.4254,0.465482,-0.513399,0.548173,-0.263329,Three
1714224649079932199,3.42356,0.461107,-0.513179,0.576127,-0.293848,Three
1714224649087095539,3.47083,0.463627,-0.520433,0.563653,-0.28353,Three
1714224649094382141,3.46552,0.4586,-0.519755,0.598241,-0.318566,Three
1714224649101312090,3.54373,0.465191,-0.531605,0.572171,-0.294364,Three
1714224649108231969,3.46636,0.450968,-0.518769,0.641976,-0.367325,Three
1714224649115169781,3.42778,0.442253,-0.512315,0.684146,-0.407479,Three
1714224649122388149,3.53757,0.452388,-0.529579,0.65072,-0.376078,Three
1714224649129433194,3.53309,0.447979,-0.528297,0.676144,-0.405724,Three
1714224649136570854,3.53861,0.444864,-0.529323,0.695974,-0.423702,Three
1714224649143605696,3.55041,0.442615,-0.531268,0.716987,-0.449358,Three
1714224649151219838,3.45615,0.427013,-0.515627,0.779486,-0.510372,Three
1714224649158064429,3.46663,0.424862,-0.516608,0.799371,-0.534468,Three
1714224649165165003,3.55043,0.43164,-0.529357,0.790587,-0.52433,Three
1714224649170879110,3.53628,0.42693,-0.527077,0.813635,-0.549571,Three
1714224649176483520,3.61724,0.798303,-0.544899,-0.631168,1.03858,Three
1714224649182131013,3.56971,0.784902,-0.537675,-0.625749,1.02987,Three
1714224649187906242,3.54712,0.420139,-0.52736,0.867454,-0.60448,Three
1714224649195163090,3.52853,0.767752,-0.531638,-0.589192,0.990991,Three
1714224649202679488,3.52176,0.761606,-0.530674,-0.565818,0.967331,Three
1714224649209571734,3.52094,0.757212,-0.531263,-0.541466,0.938842,Three
1714224649217120179,3.48772,0.744936,-0.526534,-0.531386,0.92847,Three
1714224649224176535,3.52961,0.749381,-0.533556,-0.49085,0.886497,Three
1714224649231209135,3.51998,0.742438,-0.532078,-0.471134,0.863047,Three
1714224649239102756,3.52696,0.738369,-0.533898,-0.442453,0.832755,Three
1714224649246053463,3.49978,0.727996,-0.530042,-0.42606,0.819149,Three
1714224649252827866,3.44824,0.712827,-0.522345,-0.419901,0.809582,Three
1714224649259600026,3.44518,0.707042,-0.522002,-0.400368,0.7849,Three
1714224649266119786,3.4924,0.711618,-0.530054,-0.358972,0.746156,Three
1714224649272848344,3.45082,0.698365,-0.523154,-0.345584,0.730162,Three
1714224649279351493,3.41521,0.686237,-0.517906,-0.345395,0.727313,Three
1714224649286300305,2.90391,0.578375,-0.431249,0.915503,-0.517213,Three
1714224649294244361,3.44579,0.681062,-0.523126,-0.278749,0.643818,Three
1714224649301115100,3.42409,0.671088,-0.520108,-0.259384,0.626848,Three
1714224649306902557,3.40829,0.663515,-0.517988,-0.260628,0.631731,Three
1714224649313594932,3.40842,0.658357,-0.518082,-0.23624,0.604345,Three
1714224649320830211,3.44419,0.658758,-0.523659,-0.172161,0.541103,Three
1714224649327112630,3.44043,0.652483,-0.523116,-0.159726,0.522025,Three
1714224649333153005,3.40363,0.641254,-0.517534,-0.172387,0.535737,Three
1714224649339167718,3.41464,0.63803,-0.519397,-0.149251,0.509234,Three
1714224649345050694,3.42502,0.635201,-0.52116,-0.123252,0.488155,Three
1714224649351034425,3.42421,0.629809,-0.521176,-0.0858788,0.447188,Three
1714224649356922462,3.4092,0.622307,-0.519662,-0.0831359,0.436223,Three
1714224649363716395,3.42479,0.619206,-0.522403,-0.015436,0.372951,Three
1714224649371150594,3.42516,0.613,-0.522554,-0.0430158,0.396801,Three
1714224649378245676,3.37933,0.598651,-0.514779,-0.0781637,0.427656,Three
